,0,1,2
29330,308,97,1
29331,308,99,4
29332,308,100,5
29333,308,107,4
29334,308,109,3
29335,308,116,4
29336,308,117,3
29337,308,121,3
29338,308,122,4
29339,308,123,3
29340,308,124,4
29341,308,127,4
29342,308,129,5
29343,308,131,4
29344,308,133,3
29345,308,134,5
29346,308,135,5
29347,308,139,3
29348,308,141,3
29349,308,143,4
29350,308,144,3
29351,308,148,3
29352,308,152,5
29353,308,153,5
29354,308,154,4
29355,308,157,5
29356,308,160,4
29357,308,161,3
29358,308,162,4
29359,308,163,4
29360,308,164,4
29361,308,165,3
29362,308,166,3
29363,308,168,4
29364,308,170,3
29365,308,171,4
29366,308,172,4
29367,308,175,5
29368,308,176,4
29369,308,177,5
29370,308,178,4
29371,308,180,5
29372,308,181,4
29373,308,182,5
29374,308,183,4
29375,308,184,4
29376,308,185,4
29377,308,186,4
29378,308,187,5
29379,308,191,4
29380,308,192,5
29381,308,193,3
29382,308,195,5
29383,308,196,3
29384,308,197,3
29385,308,199,4
29386,308,200,5
29387,308,201,5
29388,308,202,4
29389,308,203,5
29390,308,204,4
29391,308,208,4
29392,308,209,4
29393,308,211,4
29394,308,213,4
29395,308,216,3
29396,308,218,5
29397,308,219,3
29398,308,223,4
29399,308,226,3
29400,308,230,4
29401,308,231,3
29402,308,233,3
29403,308,234,3
29404,308,235,3
29405,308,237,3
29406,308,238,5
29407,308,239,3
29408,308,241,4
29409,308,248,4
29410,308,255,4
29411,308,257,4
29412,308,259,3
29413,308,264,2
29414,308,265,3
29415,308,273,2
29416,308,274,3
29417,308,275,4
29418,308,276,4
29419,308,283,3
29420,308,284,4
29421,308,285,5
29422,308,288,4
29423,308,291,3
29424,308,293,4
29425,308,294,3
29426,308,295,3
29427,308,298,5
29428,308,313,3
29429,308,318,4
29430,308,319,4
29431,308,322,2
29432,308,357,4
29433,308,365,3
29434,308,367,4
29435,308,382,4
29436,308,385,4
29437,308,392,4
29438,308,393,4
29439,308,396,4
29440,308,402,4
29441,308,404,3
29442,308,408,5
29443,308,410,4
29444,308,411,4
29445,308,417,3
29446,308,419,4
29447,308,420,4
29448,308,423,5
29449,308,425,4
29450,308,427,4
29451,308,428,5
29452,308,429,4
29453,308,430,4
29454,308,432,4
29455,308,433,5
29456,308,434,4
29457,308,435,4
29458,308,436,4
29459,308,447,4
29460,308,448,3
29461,308,449,3
29462,308,452,2
29463,308,455,4
29464,308,463,4
29465,308,466,5
29466,308,467,4
29467,308,469,5
29468,308,471,3
29469,308,472,2
29470,308,473,3
29471,308,475,4
29472,308,477,4
29473,308,479,5
29474,308,480,4
29475,308,482,5
29476,308,483,3
29477,308,484,3
29478,308,485,3
29479,308,486,4
29480,308,487,4
29481,308,488,4
29482,308,492,3
29483,308,493,3
29484,308,494,5
29485,308,495,3
29486,308,496,3
29487,308,498,5
29488,308,499,3
29489,308,501,4
29490,308,502,5
29491,308,504,4
29492,308,505,3
29493,308,506,4
29494,308,507,3
29495,308,509,4
29496,308,512,5
29497,308,513,3
29498,308,514,4
29499,308,515,3
29500,308,516,4
29501,308,517,4
29502,308,519,4
29503,308,520,4
29504,308,521,3
29505,308,522,3
29506,308,523,4
29507,308,525,5
29508,308,526,3
29509,308,531,4
29510,308,537,4
29511,308,546,3
29512,308,550,4
29513,308,558,4
29514,308,559,4
29515,308,566,4
29516,308,567,4
29517,308,568,5
29518,308,569,3
29519,308,578,2
29520,308,579,3
29521,308,581,4
29522,308,582,3
29523,308,583,4
29524,308,584,4
29525,308,588,5
29526,308,589,4
29527,308,591,3
29528,308,597,3
29529,308,602,4
29530,308,603,5
29531,308,605,4
29532,308,607,3
29533,308,609,4
29534,308,610,4
29535,308,611,4
29536,308,614,3
29537,308,615,3
29538,308,616,2
29539,308,618,4
29540,308,628,3
29541,308,629,4
29542,308,632,3
29543,308,633,4
29544,308,634,4
29545,308,640,4
29546,308,641,4
29547,308,642,5
29548,308,646,5
29549,308,648,4
29550,308,649,4
29551,308,653,5
29552,308,654,5
29553,308,655,4
29554,308,656,3
29555,308,657,4
29556,308,659,3
29557,308,660,3
29558,308,661,4
29559,308,663,5
29560,308,664,5
29561,308,665,4
29562,308,671,4
29563,308,675,4
29564,308,678,3
29565,308,679,4
29566,308,686,4
29567,308,692,3
29568,308,693,3
29569,308,705,5
29570,308,708,4
29571,308,709,3
29572,308,715,5
29573,308,732,4
29574,308,736,3
29575,308,739,4
29576,308,741,4
29577,308,742,4
29578,308,746,4
29579,308,747,3
29580,308,755,3
29581,308,778,3
29582,308,792,3
29583,308,802,3
29584,308,805,4
29585,308,811,4
29586,308,822,4
29587,308,825,4
29588,308,826,3
29589,308,842,3
29590,308,843,3
29591,308,848,4
29592,308,853,5
29593,308,856,4
29594,308,863,3
29595,308,921,4
29596,308,928,4
29597,308,945,4
29598,308,959,3
29599,308,965,4
29600,308,966,3
29601,308,968,4
29602,308,1019,4
29603,308,1021,4
29604,308,1028,2
29605,308,1045,4
29606,308,1046,4
29607,308,1047,3
29608,308,1065,5
29609,308,1073,3
29610,308,1074,3
29611,308,1118,4
29612,308,1121,3
29613,308,1126,3
29614,308,1135,4
29615,308,1140,4
29616,308,1147,4
29617,308,1154,2
29618,308,1169,5
29619,308,1197,4
29620,308,1211,3
29621,308,1252,3
29622,308,1286,3
29623,308,1404,4
29624,308,1411,4
29625,308,1421,4
29626,308,1456,4
29627,308,1515,4
29628,309,242,4
29629,309,258,5
29630,309,286,4
29631,309,297,2
29632,309,300,3
29633,309,304,3
29634,309,306,2
29635,309,319,4
29636,309,324,3
29637,309,326,5
29638,309,331,5
29639,309,333,3
29640,309,334,4
29641,309,690,3
29642,309,879,4
29643,309,989,3
29644,309,1025,5
29645,309,1296,2
29646,309,1393,2
29647,310,14,5
29648,310,24,4
29649,310,50,5
29650,310,116,5
29651,310,181,4
29652,310,251,5
29653,310,257,5
29654,310,258,3
29655,310,274,3
29656,310,275,5
29657,310,294,1
29658,310,304,5
29659,310,536,4
29660,310,740,4
29661,310,748,3
29662,310,845,5
29663,310,1022,5
29664,310,1142,5
29665,310,1386,1
29666,311,1,4
29667,311,5,3
29668,311,8,4
29669,311,12,4
29670,311,15,5
29671,311,22,4
29672,311,23,3
29673,311,28,5
29674,311,31,4
29675,311,38,3
29676,311,39,4
29677,311,41,3
29678,311,43,4
29679,311,44,3
29680,311,47,2
29681,311,50,5
29682,311,51,4
29683,311,54,4
29684,311,56,5
29685,311,62,3
29686,311,63,3
29687,311,64,5
29688,311,66,4
29689,311,68,1
29690,311,69,5
29691,311,70,4
29692,311,73,4
29693,311,77,5
29694,311,79,4
29695,311,81,3
29696,311,82,5
29697,311,86,5
29698,311,88,4
29699,311,89,5
29700,311,91,3
29701,311,94,3
29702,311,96,5
29703,311,97,4
29704,311,98,5
29705,311,99,5
29706,311,100,1
29707,311,101,4
29708,311,118,3
29709,311,121,4
29710,311,125,4
29711,311,127,4
29712,311,131,3
29713,311,132,4
29714,311,133,3
29715,311,134,5
29716,311,135,4
29717,311,136,5
29718,311,141,4
29719,311,143,3
29720,311,161,4
29721,311,168,4
29722,311,170,5
29723,311,172,5
29724,311,173,5
29725,311,174,5
29726,311,177,5
29727,311,178,5
29728,311,179,2
29729,311,180,4
29730,311,181,4
29731,311,183,5
29732,311,185,2
29733,311,186,3
29734,311,187,4
29735,311,188,4
29736,311,191,4
29737,311,192,3
29738,311,193,5
29739,311,194,4
29740,311,195,4
29741,311,196,5
29742,311,197,4
29743,311,198,3
29744,311,199,4
29745,311,202,4
29746,311,203,5
29747,311,204,5
29748,311,205,5
29749,311,208,4
29750,311,209,2
29751,311,210,5
29752,311,211,3
29753,311,212,3
29754,311,213,4
29755,311,215,4
29756,311,216,5
29757,311,218,4
29758,311,227,4
29759,311,228,5
29760,311,229,5
29761,311,230,5
29762,311,232,3
29763,311,233,4
29764,311,234,4
29765,311,238,4
29766,311,241,3
29767,311,258,4
29768,311,265,5
29769,311,275,4
29770,311,276,4
29771,311,282,5
29772,311,294,4
29773,311,300,4
29774,311,306,4
29775,311,310,4
29776,311,315,5
29777,311,318,5
29778,311,321,3
29779,311,322,4
29780,311,323,3
29781,311,326,2
29782,311,329,4
29783,311,356,4
29784,311,357,5
29785,311,365,4
29786,311,366,5
29787,311,367,3
29788,311,371,5
29789,311,378,5
29790,311,380,4
29791,311,385,5
29792,311,386,3
29793,311,387,4
29794,311,392,5
29795,311,393,4
29796,311,399,4
29797,311,402,4
29798,311,403,4
29799,311,404,3
29800,311,415,3
29801,311,417,3
29802,311,418,4
29803,311,419,3
29804,311,420,1
29805,311,425,2
29806,311,428,4
29807,311,432,4
29808,311,433,3
29809,311,436,3
29810,311,443,3
29811,311,444,2
29812,311,448,5
29813,311,449,3
29814,311,451,3
29815,311,465,4
29816,311,468,4
29817,311,469,5
29818,311,470,3
29819,311,471,4
29820,311,479,5
29821,311,480,4
29822,311,482,4
29823,311,483,4
29824,311,484,4
29825,311,485,1
29826,311,487,4
29827,311,491,4
29828,311,494,4
29829,311,496,5
29830,311,498,4
29831,311,501,5
29832,311,504,4
29833,311,509,3
29834,311,510,4
29835,311,511,4
29836,311,515,4
29837,311,518,3
29838,311,519,3
29839,311,521,4
29840,311,523,5
29841,311,526,5
29842,311,527,4
29843,311,528,4
29844,311,530,3
29845,311,539,4
29846,311,549,2
29847,311,550,3
29848,311,559,2
29849,311,562,3
29850,311,566,4
29851,311,568,5
29852,311,576,3
29853,311,578,2
29854,311,584,3
29855,311,588,4
29856,311,592,5
29857,311,604,3
29858,311,614,4
29859,311,621,4
29860,311,622,3
29861,311,623,2
29862,311,627,4
29863,311,630,5
29864,311,639,4
29865,311,642,4
29866,311,645,5
29867,311,648,4
29868,311,650,3
29869,311,651,4
29870,311,654,3
29871,311,655,4
29872,311,660,4
29873,311,661,3
29874,311,662,4
29875,311,671,3
29876,311,679,4
29877,311,684,4
29878,311,692,4
29879,311,699,4
29880,311,700,3
29881,311,702,3
29882,311,705,3
29883,311,708,5
29884,311,715,2
29885,311,716,4
29886,311,720,3
29887,311,723,4
29888,311,724,4
29889,311,726,3
29890,311,729,4
29891,311,732,4
29892,311,735,4
29893,311,747,3
29894,311,748,4
29895,311,750,5
29896,311,751,3
29897,311,761,3
29898,311,775,3
29899,311,778,4
29900,311,781,2
29901,311,783,3
29902,311,785,3
29903,311,794,4
29904,311,845,4
29905,311,849,3
29906,311,921,4
29907,311,939,2
29908,311,941,4
29909,311,944,4
29910,311,946,4
29911,311,951,3
29912,311,965,3
29913,311,966,4
29914,311,967,3
29915,311,1035,4
29916,311,1041,3
29917,311,1046,3
29918,311,1050,3
29919,311,1093,5
29920,311,1116,3
29921,311,1119,4
29922,311,1217,3
29923,311,1222,3
29924,311,1232,4
29925,311,1479,3
29926,312,4,3
29927,312,8,5
29928,312,10,5
29929,312,14,5
29930,312,23,4
29931,312,28,4
29932,312,50,5
29933,312,52,5
29934,312,57,5
29935,312,69,4
29936,312,70,5
29937,312,71,4
29938,312,83,4
29939,312,89,5
29940,312,91,3
29941,312,96,5
29942,312,97,5
29943,312,98,4
29944,312,100,4
29945,312,114,5
29946,312,121,3
29947,312,124,3
29948,312,131,5
29949,312,132,5
29950,312,133,5
29951,312,136,5
29952,312,137,3
29953,312,143,4
29954,312,152,2
29955,312,153,2
29956,312,154,4
29957,312,156,3
29958,312,165,5
29959,312,166,5
29960,312,169,5
29961,312,170,5
29962,312,173,3
29963,312,174,5
29964,312,175,3
29965,312,176,4
29966,312,177,3
29967,312,178,5
29968,312,179,5
29969,312,180,4
29970,312,181,4
29971,312,183,5
29972,312,185,5
29973,312,186,3
29974,312,187,5
29975,312,188,3
29976,312,189,5
29977,312,190,5
29978,312,191,5
29979,312,194,4
29980,312,195,5
29981,312,197,4
29982,312,204,4
29983,312,205,5
29984,312,206,5
29985,312,207,5
29986,312,208,5
29987,312,209,3
29988,312,211,4
29989,312,213,5
29990,312,214,3
29991,312,222,3
29992,312,223,5
29993,312,234,5
29994,312,238,3
29995,312,241,3
29996,312,265,1
29997,312,269,5
29998,312,275,5
29999,312,276,4
30000,312,357,5
30001,312,372,3
30002,312,382,4
30003,312,408,4
30004,312,414,3
30005,312,419,3
30006,312,427,5
30007,312,428,3
30008,312,429,5
30009,312,432,5
30010,312,434,3
30011,312,435,4
30012,312,443,4
30013,312,459,4
30014,312,463,5
30015,312,474,5
30016,312,479,5
30017,312,480,5
30018,312,481,5
30019,312,482,5
30020,312,483,5
30021,312,484,5
30022,312,485,4
30023,312,486,5
30024,312,487,5
30025,312,488,5
30026,312,489,5
30027,312,491,5
30028,312,493,5
30029,312,494,5
30030,312,495,4
30031,312,496,5
30032,312,498,5
30033,312,499,4
30034,312,503,5
30035,312,505,5
30036,312,506,4
30037,312,507,5
30038,312,509,5
30039,312,510,5
30040,312,511,5
30041,312,513,5
30042,312,514,3
30043,312,515,5
30044,312,516,3
30045,312,520,5
30046,312,521,5
30047,312,524,5
30048,312,525,5
30049,312,526,5
30050,312,528,5
30051,312,529,5
30052,312,530,5
30053,312,531,5
30054,312,537,5
30055,312,543,5
30056,312,557,5
30057,312,573,5
30058,312,584,5
30059,312,587,3
30060,312,588,5
30061,312,593,5
30062,312,596,5
30063,312,601,5
30064,312,603,5
30065,312,604,5
30066,312,606,5
30067,312,607,5
30068,312,608,5
30069,312,609,3
30070,312,610,5
30071,312,611,5
30072,312,612,5
30073,312,613,5
30074,312,614,4
30075,312,615,4
30076,312,618,5
30077,312,631,5
30078,312,632,3
30079,312,633,5
30080,312,638,5
30081,312,639,5
30082,312,640,2
30083,312,641,5
30084,312,644,5
30085,312,647,5
30086,312,648,5
30087,312,653,5
30088,312,654,5
30089,312,656,5
30090,312,657,5
30091,312,659,5
30092,312,660,4
30093,312,661,5
30094,312,663,5
30095,312,671,5
30096,312,673,5
30097,312,675,5
30098,312,676,3
30099,312,684,5
30100,312,692,4
30101,312,705,5
30102,312,713,5
30103,312,730,3
30104,312,740,4
30105,312,813,5
30106,312,836,5
30107,312,837,4
30108,312,850,5
30109,312,855,5
30110,312,863,5
30111,312,919,3
30112,312,921,5
30113,312,945,5
30114,312,967,3
30115,312,968,5
30116,312,1020,5
30117,312,1021,3
30118,312,1116,3
30119,312,1124,4
30120,312,1126,4
30121,312,1167,4
30122,312,1172,5
30123,312,1192,3
30124,312,1203,5
30125,312,1298,5
30126,312,1299,4
30127,312,1451,4
30128,312,1516,4
30129,313,1,4
30130,313,15,2
30131,313,22,3
30132,313,23,4
30133,313,25,2
30134,313,28,3
30135,313,29,2
30136,313,31,4
30137,313,44,3
30138,313,47,3
30139,313,50,5
30140,313,56,2
30141,313,58,3
30142,313,63,4
30143,313,64,4
30144,313,65,2
30145,313,66,1
30146,313,67,1
30147,313,71,4
30148,313,73,5
30149,313,77,3
30150,313,82,3
30151,313,88,2
30152,313,89,5
30153,313,94,3
30154,313,95,3
30155,313,96,5
30156,313,97,4
30157,313,98,4
30158,313,99,4
30159,313,100,5
30160,313,114,4
30161,313,117,4
30162,313,118,4
30163,313,121,4
30164,313,125,3
30165,313,127,5
30166,313,131,4
30167,313,132,5
30168,313,133,5
30169,313,134,5
30170,313,135,5
30171,313,136,5
30172,313,139,3
30173,313,141,4
30174,313,142,3
30175,313,143,3
30176,313,144,4
30177,313,147,4
30178,313,148,2
30179,313,151,1
30180,313,153,3
30181,313,155,2
30182,313,156,3
30183,313,157,3
30184,313,161,4
30185,313,163,2
30186,313,167,3
30187,313,168,3
30188,313,172,4
30189,313,174,4
30190,313,175,4
30191,313,176,4
30192,313,177,4
30193,313,178,5
30194,313,180,5
30195,313,181,4
30196,313,182,4
30197,313,183,5
30198,313,186,3
30199,313,187,4
30200,313,191,5
30201,313,192,3
30202,313,193,4
30203,313,194,4
30204,313,195,5
30205,313,197,5
30206,313,199,4
30207,313,200,3
30208,313,202,5
30209,313,203,5
30210,313,204,4
30211,313,205,5
30212,313,208,3
30213,313,210,4
30214,313,211,5
30215,313,215,4
30216,313,216,4
30217,313,218,2
30218,313,225,4
30219,313,226,4
30220,313,228,3
30221,313,229,3
30222,313,230,3
30223,313,231,2
30224,313,232,3
30225,313,234,4
30226,313,235,3
30227,313,237,2
30228,313,238,4
30229,313,239,3
30230,313,245,3
30231,313,258,3
30232,313,265,4
30233,313,300,4
30234,313,309,4
30235,313,318,4
30236,313,322,3
30237,313,326,4
30238,313,328,4
30239,313,331,3
30240,313,333,4
30241,313,357,5
30242,313,385,4
30243,313,391,3
30244,313,393,4
30245,313,402,3
30246,313,403,3
30247,313,404,4
30248,313,405,3
30249,313,409,2
30250,313,414,3
30251,313,415,2
30252,313,419,3
30253,313,420,5
30254,313,423,4
30255,313,427,5
30256,313,428,3
30257,313,430,5
30258,313,432,5
30259,313,435,5
30260,313,436,4
30261,313,441,3
30262,313,443,5
30263,313,448,3
30264,313,449,3
30265,313,452,3
30266,313,461,3
30267,313,465,3
30268,313,471,4
30269,313,473,3
30270,313,474,5
30271,313,478,3
30272,313,479,5
30273,313,480,5
30274,313,481,4
30275,313,482,5
30276,313,483,5
30277,313,484,5
30278,313,485,3
30279,313,486,3
30280,313,487,3
30281,313,489,4
30282,313,490,4
30283,313,493,3
30284,313,494,3
30285,313,495,2
30286,313,496,5
30287,313,497,4
30288,313,498,5
30289,313,499,3
30290,313,501,5
30291,313,503,5
30292,313,504,5
30293,313,505,5
30294,313,511,4
30295,313,514,4
30296,313,515,5
30297,313,516,4
30298,313,519,5
30299,313,520,5
30300,313,521,4
30301,313,523,5
30302,313,525,5
30303,313,526,4
30304,313,527,4
30305,313,531,3
30306,313,538,2
30307,313,542,3
30308,313,546,4
30309,313,550,4
30310,313,559,3
30311,313,565,1
30312,313,566,4
30313,313,568,4
30314,313,573,3
30315,313,576,3
30316,313,578,3
30317,313,582,2
30318,313,588,4
30319,313,603,5
30320,313,604,4
30321,313,608,4
30322,313,609,3
30323,313,615,4
30324,313,616,5
30325,313,624,4
30326,313,625,4
30327,313,628,4
30328,313,629,3
30329,313,631,2
30330,313,633,5
30331,313,649,3
30332,313,650,4
30333,313,654,5
30334,313,655,4
30335,313,657,4
30336,313,659,4
30337,313,661,4
30338,313,662,3
30339,313,663,5
30340,313,665,4
30341,313,673,4
30342,313,674,2
30343,313,683,3
30344,313,684,4
30345,313,696,3
30346,313,735,3
30347,313,739,3
30348,313,740,2
30349,313,742,3
30350,313,745,3
30351,313,748,3
30352,313,768,3
30353,313,770,4
30354,313,778,2
30355,313,820,2
30356,313,823,3
30357,313,831,3
30358,313,837,4
30359,313,840,2
30360,313,845,3
30361,313,849,3
30362,313,892,4
30363,313,946,3
30364,313,969,4
30365,313,1050,4
30366,313,1066,2
30367,313,1091,2
30368,313,1210,4
30369,313,1470,1
30370,314,1,5
30371,314,5,4
30372,314,7,4
30373,314,8,4
30374,314,9,4
30375,314,11,5
30376,314,12,4
30377,314,15,5
30378,314,22,4
30379,314,24,1
30380,314,25,3
30381,314,28,5
30382,314,29,5
30383,314,38,5
30384,314,41,5
30385,314,42,5
30386,314,53,1
30387,314,54,4
30388,314,56,1
30389,314,64,5
30390,314,65,4
30391,314,66,5
30392,314,67,4
30393,314,68,4
30394,314,69,5
30395,314,70,1
30396,314,71,5
30397,314,72,2
30398,314,73,4
30399,314,78,4
30400,314,88,5
30401,314,90,2
30402,314,93,1
30403,314,94,4
30404,314,95,5
30405,314,99,4
30406,314,105,4
30407,314,106,2
30408,314,111,4
30409,314,117,4
30410,314,120,3
30411,314,121,4
30412,314,122,1
30413,314,126,2
30414,314,132,4
30415,314,138,5
30416,314,143,5
30417,314,144,3
30418,314,147,4
30419,314,150,4
30420,314,151,4
30421,314,155,5
30422,314,158,3
30423,314,161,5
30424,314,196,3
30425,314,202,5
30426,314,215,4
30427,314,216,3
30428,314,218,4
30429,314,220,4
30430,314,237,5
30431,314,246,5
30432,314,255,5
30433,314,257,5
30434,314,274,3
30435,314,276,1
30436,314,278,5
30437,314,280,3
30438,314,282,5
30439,314,283,4
30440,314,284,3
30441,314,288,5
30442,314,294,5
30443,314,318,5
30444,314,327,4
30445,314,328,4
30446,314,332,5
30447,314,365,3
30448,314,366,4
30449,314,367,4
30450,314,377,3
30451,314,378,5
30452,314,393,4
30453,314,395,2
30454,314,399,3
30455,314,401,3
30456,314,402,4
30457,314,405,4
30458,314,406,3
30459,314,409,4
30460,314,410,5
30461,314,411,4
30462,314,412,3
30463,314,417,4
30464,314,418,5
30465,314,419,4
30466,314,423,4
30467,314,433,3
30468,314,468,4
30469,314,470,3
30470,314,476,5
30471,314,477,3
30472,314,496,4
30473,314,501,4
30474,314,508,3
30475,314,535,4
30476,314,542,4
30477,314,546,4
30478,314,562,4
30479,314,568,5
30480,314,578,4
30481,314,585,2
30482,314,588,5
30483,314,591,5
30484,314,595,3
30485,314,597,4
30486,314,609,4
30487,314,620,3
30488,314,623,5
30489,314,628,5
30490,314,655,4
30491,314,682,5
30492,314,685,4
30493,314,692,5
30494,314,693,3
30495,314,697,3
30496,314,699,5
30497,314,710,3
30498,314,717,3
30499,314,721,5
30500,314,722,1
30501,314,724,2
30502,314,731,4
30503,314,735,5
30504,314,739,5
30505,314,742,4
30506,314,743,1
30507,314,747,1
30508,314,756,3
30509,314,761,4
30510,314,762,4
30511,314,763,5
30512,314,764,3
30513,314,765,3
30514,314,768,5
30515,314,772,1
30516,314,780,4
30517,314,783,3
30518,314,785,3
30519,314,787,2
30520,314,790,4
30521,314,791,4
30522,314,794,4
30523,314,796,2
30524,314,801,3
30525,314,806,4
30526,314,808,4
30527,314,812,4
30528,314,815,5
30529,314,819,4
30530,314,820,5
30531,314,827,4
30532,314,833,4
30533,314,845,5
30534,314,846,3
30535,314,869,4
30536,314,873,4
30537,314,924,5
30538,314,929,3
30539,314,932,4
30540,314,938,3
30541,314,939,4
30542,314,941,3
30543,314,942,3
30544,314,946,5
30545,314,948,3
30546,314,949,4
30547,314,959,3
30548,314,983,4
30549,314,993,5
30550,314,996,4
30551,314,997,1
30552,314,1012,4
30553,314,1014,3
30554,314,1016,4
30555,314,1028,3
30556,314,1029,2
30557,314,1032,4
30558,314,1041,4
30559,314,1047,4
30560,314,1048,4
30561,314,1053,5
30562,314,1054,1
30563,314,1057,2
30564,314,1063,5
30565,314,1074,3
30566,314,1085,1
30567,314,1089,1
30568,314,1094,1
30569,314,1095,3
30570,314,1136,5
30571,314,1139,5
30572,314,1145,4
30573,314,1150,4
30574,314,1152,4
30575,314,1165,2
30576,314,1178,2
30577,314,1210,4
30578,314,1217,2
30579,314,1218,4
30580,314,1220,5
30581,314,1221,3
30582,314,1229,2
30583,314,1253,4
30584,314,1263,2
30585,314,1267,3
30586,314,1276,4
30587,314,1289,2
30588,314,1291,1
30589,314,1297,4
30590,314,1311,5
30591,314,1469,4
30592,314,1471,4
30593,314,1473,4
30594,314,1503,3
30595,314,1518,4
30596,314,1519,4
30597,314,1520,3
30598,315,4,4
30599,315,8,3
30600,315,12,5
30601,315,17,1
30602,315,23,5
30603,315,25,5
30604,315,31,3
30605,315,46,4
30606,315,48,4
30607,315,55,5
30608,315,56,5
30609,315,79,4
30610,315,93,5
30611,315,98,4
30612,315,100,5
30613,315,121,2
30614,315,154,5
30615,315,163,3
30616,315,164,4
30617,315,168,4
30618,315,173,4
30619,315,175,5
30620,315,176,4
30621,315,178,4
30622,315,180,4
30623,315,183,3
30624,315,186,4
30625,315,194,4
30626,315,202,3
30627,315,203,3
30628,315,204,5
30629,315,209,5
30630,315,211,4
30631,315,216,4
30632,315,223,5
30633,315,230,4
30634,315,234,3
30635,315,238,5
30636,315,269,5
30637,315,271,3
30638,315,273,3
30639,315,276,4
30640,315,286,5
30641,315,288,3
30642,315,297,4
30643,315,301,2
30644,315,302,5
30645,315,305,5
30646,315,318,5
30647,315,324,3
30648,315,327,4
30649,315,340,4
30650,315,428,4
30651,315,431,2
30652,315,433,4
30653,315,461,4
30654,315,466,1
30655,315,475,4
30656,315,504,3
30657,315,508,4
30658,315,513,5
30659,315,520,4
30660,315,523,4
30661,315,531,5
30662,315,603,5
30663,315,642,5
30664,315,645,4
30665,315,654,5
30666,315,657,4
30667,315,673,4
30668,315,709,4
30669,315,732,3
30670,315,741,5
30671,315,746,3
30672,315,770,3
30673,315,792,5
30674,315,1065,4
30675,315,1084,4
30676,316,9,4
30677,316,14,4
30678,316,19,5
30679,316,22,4
30680,316,44,4
30681,316,50,1
30682,316,58,3
30683,316,64,4
30684,316,69,3
30685,316,71,1
30686,316,83,4
30687,316,89,1
30688,316,97,5
30689,316,100,4
30690,316,127,2
30691,316,132,4
30692,316,168,3
30693,316,170,4
30694,316,172,1
30695,316,173,1
30696,316,174,1
30697,316,180,4
30698,316,183,1
30699,316,185,2
30700,316,187,2
30701,316,190,5
30702,316,191,5
30703,316,192,1
30704,316,197,4
30705,316,199,3
30706,316,223,4
30707,316,234,1
30708,316,265,3
30709,316,275,5
30710,316,276,2
30711,316,283,5
30712,316,286,5
30713,316,289,2
30714,316,306,4
30715,316,323,1
30716,316,357,4
30717,316,427,5
30718,316,435,2
30719,316,462,3
30720,316,463,5
30721,316,482,3
30722,316,487,3
30723,316,507,3
30724,316,515,4
30725,316,521,5
30726,316,530,2
30727,316,531,5
30728,316,549,5
30729,316,582,5
30730,316,588,1
30731,316,614,2
30732,316,633,4
30733,316,651,5
30734,316,673,2
30735,316,678,1
30736,316,707,4
30737,316,716,5
30738,316,730,4
30739,316,735,4
30740,316,923,5
30741,316,988,1
30742,316,1039,5
30743,316,1084,4
30744,317,245,4
30745,317,246,3
30746,317,260,4
30747,317,264,4
30748,317,271,3
30749,317,288,4
30750,317,299,4
30751,317,300,4
30752,317,313,4
30753,317,322,3
30754,317,326,3
30755,317,328,4
30756,317,331,4
30757,317,350,5
30758,317,351,3
30759,317,354,4
30760,317,355,4
30761,317,678,2
30762,317,683,2
30763,317,748,5
30764,317,879,3
30765,318,4,2
30766,318,12,4
30767,318,14,4
30768,318,15,5
30769,318,24,4
30770,318,25,5
30771,318,26,5
30772,318,40,4
30773,318,49,3
30774,318,56,3
30775,318,58,4
30776,318,63,3
30777,318,64,4
30778,318,66,4
30779,318,69,5
30780,318,70,5
30781,318,72,4
30782,318,77,3
30783,318,85,3
30784,318,88,4
30785,318,94,4
30786,318,100,5
30787,318,105,1
30788,318,121,1
30789,318,127,5
30790,318,132,4
30791,318,133,4
30792,318,134,5
30793,318,137,4
30794,318,138,4
30795,318,140,4
30796,318,142,4
30797,318,143,5
30798,318,157,5
30799,318,158,5
30800,318,160,3
30801,318,161,3
30802,318,162,5
30803,318,167,4
30804,318,174,4
30805,318,179,4
30806,318,182,4
30807,318,186,5
30808,318,187,4
30809,318,188,3
30810,318,193,3
30811,318,194,5
30812,318,196,3
30813,318,197,5
30814,318,204,5
30815,318,205,3
30816,318,208,4
30817,318,210,4
30818,318,211,5
30819,318,213,4
30820,318,215,2
30821,318,216,4
30822,318,229,1
30823,318,237,5
30824,318,239,4
30825,318,255,4
30826,318,257,5
30827,318,265,4
30828,318,269,5
30829,318,275,4
30830,318,282,4
30831,318,284,3
30832,318,285,4
30833,318,286,3
30834,318,294,4
30835,318,301,4
30836,318,305,2
30837,318,312,4
30838,318,315,5
30839,318,326,4
30840,318,340,4
30841,318,356,4
30842,318,357,4
30843,318,376,3
30844,318,378,4
30845,318,381,1
30846,318,384,3
30847,318,385,4
30848,318,393,5
30849,318,396,1
30850,318,401,3
30851,318,403,2
30852,318,404,3
30853,318,405,2
30854,318,414,4
30855,318,423,5
30856,318,435,5
30857,318,451,4
30858,318,458,4
30859,318,474,4
30860,318,476,4
30861,318,480,4
30862,318,482,5
30863,318,485,5
30864,318,501,4
30865,318,503,4
30866,318,508,4
30867,318,509,5
30868,318,514,2
30869,318,517,3
30870,318,524,3
30871,318,527,5
