,0,1,2
20903,214,127,4
20904,214,131,3
20905,214,132,5
20906,214,134,4
20907,214,135,3
20908,214,137,4
20909,214,151,5
20910,214,154,3
20911,214,156,5
20912,214,166,4
20913,214,168,3
20914,214,169,4
20915,214,171,4
20916,214,172,3
20917,214,173,4
20918,214,174,4
20919,214,175,5
20920,214,179,5
20921,214,180,5
20922,214,181,3
20923,214,182,4
20924,214,185,5
20925,214,187,4
20926,214,188,5
20927,214,191,4
20928,214,195,4
20929,214,196,4
20930,214,208,5
20931,214,209,5
20932,214,213,4
20933,214,216,4
20934,214,221,5
20935,214,223,3
20936,214,236,5
20937,214,238,4
20938,214,246,2
20939,214,248,4
20940,214,249,3
20941,214,250,2
20942,214,253,5
20943,214,257,3
20944,214,269,3
20945,214,275,3
20946,214,276,3
20947,214,285,5
20948,214,288,3
20949,214,294,3
20950,214,298,3
20951,214,302,4
20952,214,307,3
20953,214,313,4
20954,214,318,4
20955,214,319,3
20956,214,324,5
20957,214,325,3
20958,214,327,5
20959,214,334,3
20960,214,340,3
20961,214,346,3
20962,214,357,5
20963,214,408,4
20964,214,427,5
20965,214,461,4
20966,214,462,4
20967,214,475,5
20968,214,478,4
20969,214,479,4
20970,214,482,4
20971,214,483,4
20972,214,496,4
20973,214,508,4
20974,214,509,4
20975,214,512,5
20976,214,516,5
20977,214,518,3
20978,214,522,4
20979,214,527,4
20980,214,531,4
20981,214,568,4
20982,214,582,3
20983,214,603,4
20984,214,608,4
20985,214,650,5
20986,214,652,4
20987,214,693,3
20988,214,705,4
20989,214,708,4
20990,214,721,3
20991,214,752,2
20992,214,856,4
20993,214,872,2
20994,214,896,4
20995,214,952,3
20996,214,960,2
20997,214,1017,4
20998,214,1039,4
20999,214,1065,5
21000,214,1073,5
21001,214,1129,4
21002,214,1401,4
21003,215,8,2
21004,215,11,2
21005,215,15,3
21006,215,22,3
21007,215,23,3
21008,215,28,4
21009,215,50,5
21010,215,54,4
21011,215,56,5
21012,215,64,4
21013,215,70,3
21014,215,77,3
21015,215,82,3
21016,215,87,5
21017,215,88,3
21018,215,89,4
21019,215,98,5
21020,215,99,4
21021,215,127,4
21022,215,132,5
21023,215,134,4
21024,215,144,4
21025,215,151,5
21026,215,157,4
21027,215,159,3
21028,215,164,3
21029,215,168,5
21030,215,172,4
21031,215,174,4
21032,215,176,5
21033,215,179,4
21034,215,180,3
21035,215,181,4
21036,215,182,3
21037,215,183,5
21038,215,185,4
21039,215,186,4
21040,215,191,4
21041,215,194,4
21042,215,195,5
21043,215,196,4
21044,215,197,4
21045,215,202,4
21046,215,203,3
21047,215,204,3
21048,215,205,3
21049,215,208,4
21050,215,210,4
21051,215,211,4
21052,215,212,2
21053,215,215,3
21054,215,216,4
21055,215,218,3
21056,215,222,4
21057,215,226,4
21058,215,227,5
21059,215,228,5
21060,215,229,3
21061,215,230,3
21062,215,234,4
21063,215,237,4
21064,215,238,2
21065,215,239,3
21066,215,258,3
21067,215,270,3
21068,215,271,4
21069,215,272,3
21070,215,288,2
21071,215,300,3
21072,215,313,5
21073,215,354,4
21074,215,357,4
21075,215,380,3
21076,215,421,4
21077,215,423,5
21078,215,432,5
21079,215,433,3
21080,215,434,5
21081,215,443,4
21082,215,449,4
21083,215,450,2
21084,215,451,3
21085,215,474,4
21086,215,480,5
21087,215,483,4
21088,215,496,5
21089,215,517,5
21090,215,523,4
21091,215,552,3
21092,215,636,2
21093,215,692,3
21094,215,1039,5
21095,215,1063,5
21096,216,1,4
21097,216,3,4
21098,216,4,5
21099,216,7,5
21100,216,9,4
21101,216,11,5
21102,216,12,5
21103,216,15,3
21104,216,22,5
21105,216,25,3
21106,216,27,3
21107,216,28,4
21108,216,42,5
21109,216,47,4
21110,216,50,4
21111,216,55,5
21112,216,56,5
21113,216,58,4
21114,216,64,5
21115,216,65,4
21116,216,66,2
21117,216,67,3
21118,216,69,5
21119,216,72,2
21120,216,79,4
21121,216,81,4
21122,216,82,4
21123,216,91,4
21124,216,93,4
21125,216,95,3
21126,216,97,4
21127,216,98,5
21128,216,100,5
21129,216,108,4
21130,216,122,5
21131,216,129,4
21132,216,134,4
21133,216,143,2
21134,216,144,4
21135,216,147,4
21136,216,150,5
21137,216,151,3
21138,216,153,4
21139,216,156,5
21140,216,168,4
21141,216,169,3
21142,216,172,4
21143,216,174,5
21144,216,181,3
21145,216,182,4
21146,216,184,4
21147,216,188,5
21148,216,189,3
21149,216,196,5
21150,216,200,5
21151,216,201,3
21152,216,202,4
21153,216,204,4
21154,216,210,4
21155,216,215,5
21156,216,216,4
21157,216,218,4
21158,216,221,4
21159,216,226,3
21160,216,228,3
21161,216,231,2
21162,216,234,4
21163,216,237,5
21164,216,238,5
21165,216,249,3
21166,216,257,3
21167,216,274,3
21168,216,276,4
21169,216,280,2
21170,216,282,5
21171,216,286,4
21172,216,298,5
21173,216,302,5
21174,216,313,5
21175,216,315,5
21176,216,318,5
21177,216,356,3
21178,216,357,4
21179,216,364,2
21180,216,367,3
21181,216,368,2
21182,216,396,3
21183,216,402,2
21184,216,403,3
21185,216,405,3
21186,216,408,3
21187,216,412,2
21188,216,416,3
21189,216,421,5
21190,216,423,4
21191,216,433,3
21192,216,466,4
21193,216,475,5
21194,216,496,5
21195,216,498,3
21196,216,508,4
21197,216,531,4
21198,216,546,2
21199,216,569,3
21200,216,577,1
21201,216,628,4
21202,216,651,5
21203,216,652,4
21204,216,655,5
21205,216,658,3
21206,216,673,4
21207,216,693,3
21208,216,697,4
21209,216,721,4
21210,216,735,5
21211,216,747,4
21212,216,763,4
21213,216,764,2
21214,216,789,5
21215,216,790,3
21216,216,824,3
21217,216,833,2
21218,216,928,3
21219,216,943,5
21220,216,1010,3
21221,216,1035,1
21222,216,1047,3
21223,216,1067,5
21224,216,1101,4
21225,216,1161,4
21226,216,1218,3
21227,217,2,3
21228,217,7,4
21229,217,11,4
21230,217,17,3
21231,217,22,5
21232,217,27,1
21233,217,29,2
21234,217,33,4
21235,217,38,3
21236,217,50,1
21237,217,53,1
21238,217,56,5
21239,217,62,2
21240,217,68,3
21241,217,79,5
21242,217,82,5
21243,217,96,4
21244,217,117,4
21245,217,118,4
21246,217,121,1
21247,217,144,4
21248,217,147,3
21249,217,172,1
21250,217,174,3
21251,217,176,4
21252,217,181,1
21253,217,182,2
21254,217,183,3
21255,217,185,3
21256,217,195,5
21257,217,210,4
21258,217,222,5
21259,217,226,1
21260,217,231,5
21261,217,233,4
21262,217,258,1
21263,217,281,2
21264,217,300,4
21265,217,363,1
21266,217,373,2
21267,217,385,2
21268,217,391,4
21269,217,398,1
21270,217,403,5
21271,217,405,3
21272,217,472,3
21273,217,540,1
21274,217,541,3
21275,217,546,2
21276,217,550,1
21277,217,554,3
21278,217,562,3
21279,217,566,4
21280,217,568,4
21281,217,576,1
21282,217,578,5
21283,217,586,2
21284,217,597,4
21285,217,636,2
21286,217,665,4
21287,217,679,5
21288,217,684,5
21289,217,685,5
21290,217,720,3
21291,217,761,4
21292,217,779,1
21293,217,797,4
21294,217,808,2
21295,217,810,3
21296,217,825,3
21297,217,827,2
21298,217,840,1
21299,217,1034,3
21300,217,1222,1
21301,217,1228,2
21302,217,1303,2
21303,218,4,3
21304,218,5,3
21305,218,8,3
21306,218,12,5
21307,218,23,4
21308,218,33,4
21309,218,39,2
21310,218,42,4
21311,218,47,4
21312,218,55,4
21313,218,56,3
21314,218,98,5
21315,218,100,4
21316,218,153,4
21317,218,154,4
21318,218,164,3
21319,218,168,4
21320,218,173,3
21321,218,175,3
21322,218,176,5
21323,218,183,5
21324,218,186,3
21325,218,194,3
21326,218,203,4
21327,218,204,3
21328,218,208,3
21329,218,209,5
21330,218,265,3
21331,218,269,4
21332,218,273,4
21333,218,288,2
21334,218,294,2
21335,218,410,3
21336,218,430,3
21337,218,431,3
21338,218,466,4
21339,218,504,3
21340,218,514,4
21341,218,516,5
21342,218,517,3
21343,218,591,3
21344,218,603,4
21345,218,642,3
21346,218,648,4
21347,218,654,4
21348,218,657,5
21349,218,659,4
21350,218,663,3
21351,218,695,3
21352,218,712,3
21353,218,762,4
21354,218,789,3
21355,218,1073,5
21356,219,4,4
21357,219,13,1
21358,219,38,1
21359,219,71,1
21360,219,82,1
21361,219,114,5
21362,219,132,5
21363,219,179,5
21364,219,215,5
21365,219,223,5
21366,219,258,5
21367,219,269,5
21368,219,297,4
21369,219,347,1
21370,219,382,5
21371,219,433,5
21372,219,546,4
21373,219,568,1
21374,219,616,5
21375,219,631,5
21376,219,664,5
21377,219,855,5
21378,219,879,4
21379,219,882,3
21380,219,906,4
21381,219,935,3
21382,219,936,4
21383,219,1014,3
21384,220,246,4
21385,220,258,3
21386,220,264,3
21387,220,269,5
21388,220,286,5
21389,220,288,5
21390,220,289,4
21391,220,294,4
21392,220,297,4
21393,220,298,4
21394,220,300,5
21395,220,301,4
21396,220,305,4
21397,220,306,4
21398,220,319,4
21399,220,325,1
21400,220,332,3
21401,220,333,3
21402,220,340,4
21403,220,343,3
21404,220,682,4
21405,220,995,3
21406,221,3,4
21407,221,4,3
21408,221,7,4
21409,221,12,5
21410,221,17,4
21411,221,23,4
21412,221,24,5
21413,221,27,4
21414,221,29,3
21415,221,32,4
21416,221,33,4
21417,221,38,2
21418,221,39,4
21419,221,42,5
21420,221,48,5
21421,221,50,4
21422,221,53,4
21423,221,55,4
21424,221,56,5
21425,221,59,2
21426,221,64,5
21427,221,69,4
21428,221,70,3
21429,221,76,4
21430,221,79,4
21431,221,92,4
21432,221,94,3
21433,221,96,5
21434,221,100,5
21435,221,108,3
21436,221,109,2
21437,221,117,4
21438,221,118,1
21439,221,121,2
21440,221,128,3
21441,221,129,5
21442,221,144,4
21443,221,150,5
21444,221,151,1
21445,221,154,3
21446,221,156,5
21447,221,161,3
21448,221,172,5
21449,221,173,4
21450,221,174,4
21451,221,178,4
21452,221,181,4
21453,221,184,4
21454,221,186,4
21455,221,204,4
21456,221,210,5
21457,221,215,4
21458,221,218,4
21459,221,222,3
21460,221,227,3
21461,221,230,3
21462,221,231,4
21463,221,240,4
21464,221,246,5
21465,221,250,5
21466,221,257,4
21467,221,258,1
21468,221,259,4
21469,221,265,3
21470,221,272,5
21471,221,273,5
21472,221,282,4
21473,221,286,4
21474,221,288,3
21475,221,298,4
21476,221,318,5
21477,221,327,4
21478,221,335,4
21479,221,346,5
21480,221,358,3
21481,221,384,3
21482,221,385,4
21483,221,386,3
21484,221,391,3
21485,221,399,3
21486,221,402,2
21487,221,403,4
21488,221,405,3
21489,221,407,2
21490,221,423,2
21491,221,461,4
21492,221,467,4
21493,221,468,3
21494,221,469,3
21495,221,470,3
21496,221,475,4
21497,221,476,2
21498,221,485,2
21499,221,496,3
21500,221,508,4
21501,221,544,4
21502,221,550,4
21503,221,566,3
21504,221,568,4
21505,221,576,3
21506,221,578,4
21507,221,588,3
21508,221,623,3
21509,221,633,3
21510,221,651,4
21511,221,684,4
21512,221,685,3
21513,221,695,4
21514,221,721,5
21515,221,732,4
21516,221,737,4
21517,221,751,4
21518,221,762,4
21519,221,763,4
21520,221,780,3
21521,221,789,4
21522,221,809,3
21523,221,824,3
21524,221,847,4
21525,221,895,2
21526,221,931,3
21527,221,940,4
21528,221,943,4
21529,221,1010,3
21530,221,1011,4
21531,221,1012,4
21532,221,1016,3
21533,221,1017,4
21534,221,1035,3
21535,221,1059,4
21536,221,1067,3
21537,221,1073,4
21538,221,1090,3
21539,221,1098,4
21540,221,1134,4
21541,221,1185,3
21542,221,1208,3
21543,221,1210,3
21544,221,1217,4
21545,221,1218,3
21546,221,1250,2
21547,221,1267,3
21548,221,1314,3
21549,221,1407,3
21550,221,1437,3
21551,222,1,4
21552,222,2,3
21553,222,4,3
21554,222,7,5
21555,222,8,1
21556,222,9,5
21557,222,11,5
21558,222,12,5
21559,222,15,3
21560,222,17,2
21561,222,22,5
21562,222,24,3
21563,222,25,3
21564,222,26,3
21565,222,28,5
21566,222,29,3
21567,222,31,5
21568,222,35,1
21569,222,38,2
21570,222,40,1
21571,222,41,3
21572,222,44,3
21573,222,48,5
21574,222,49,3
21575,222,50,4
21576,222,51,3
21577,222,53,5
21578,222,54,4
21579,222,56,5
21580,222,58,3
21581,222,62,4
21582,222,63,3
21583,222,64,5
21584,222,66,4
21585,222,67,4
21586,222,68,4
21587,222,69,5
21588,222,70,3
21589,222,71,4
21590,222,72,4
21591,222,73,4
21592,222,77,4
21593,222,78,1
21594,222,79,5
21595,222,80,2
21596,222,81,1
21597,222,82,4
21598,222,87,3
21599,222,88,4
21600,222,89,5
21601,222,90,2
21602,222,91,2
21603,222,92,3
21604,222,93,2
21605,222,94,3
21606,222,95,4
21607,222,96,5
21608,222,97,4
21609,222,98,4
21610,222,99,3
21611,222,100,5
21612,222,101,4
21613,222,102,2
21614,222,106,2
21615,222,109,3
21616,222,111,3
21617,222,117,5
21618,222,118,4
21619,222,120,2
21620,222,121,3
21621,222,125,5
21622,222,127,5
21623,222,132,2
21624,222,133,1
21625,222,135,5
21626,222,140,1
21627,222,142,2
21628,222,144,5
21629,222,145,2
21630,222,147,4
21631,222,148,2
21632,222,150,3
21633,222,151,3
21634,222,153,4
21635,222,154,3
21636,222,155,4
21637,222,156,4
21638,222,157,4
21639,222,158,3
21640,222,159,3
21641,222,160,1
21642,222,161,4
21643,222,162,2
21644,222,164,4
21645,222,167,3
21646,222,168,4
21647,222,172,5
21648,222,173,5
21649,222,174,5
21650,222,175,3
21651,222,176,4
21652,222,180,3
21653,222,181,4
21654,222,182,4
21655,222,183,4
21656,222,185,4
21657,222,186,5
21658,222,188,3
21659,222,191,2
21660,222,193,4
21661,222,195,4
21662,222,196,5
21663,222,198,4
21664,222,200,3
21665,222,202,4
21666,222,204,5
21667,222,208,3
21668,222,209,4
21669,222,210,4
21670,222,214,4
21671,222,215,4
21672,222,216,4
21673,222,217,3
21674,222,218,5
21675,222,219,4
21676,222,222,4
21677,222,223,4
21678,222,225,1
21679,222,226,3
21680,222,227,3
21681,222,228,5
21682,222,229,3
21683,222,230,4
21684,222,231,2
21685,222,232,4
21686,222,233,2
21687,222,234,2
21688,222,237,4
21689,222,238,5
21690,222,239,5
21691,222,240,2
21692,222,241,3
21693,222,245,3
21694,222,246,4
21695,222,247,1
21696,222,248,4
21697,222,249,1
21698,222,250,2
21699,222,252,2
21700,222,255,3
21701,222,257,4
21702,222,258,5
21703,222,261,1
21704,222,265,3
21705,222,270,2
21706,222,271,4
21707,222,276,5
21708,222,278,2
21709,222,280,3
21710,222,281,3
21711,222,282,4
21712,222,284,3
21713,222,288,4
21714,222,293,3
21715,222,294,3
21716,222,298,4
21717,222,300,5
21718,222,302,3
21719,222,313,4
21720,222,318,5
21721,222,323,3
21722,222,326,4
21723,222,328,5
21724,222,333,5
21725,222,338,1
21726,222,356,4
21727,222,357,4
21728,222,358,2
21729,222,363,2
21730,222,364,1
21731,222,365,4
21732,222,366,4
21733,222,367,2
21734,222,368,1
21735,222,373,3
21736,222,375,1
21737,222,377,1
21738,222,378,1
21739,222,379,1
21740,222,380,4
21741,222,385,4
21742,222,386,2
21743,222,388,2
21744,222,391,3
21745,222,392,4
21746,222,393,4
21747,222,395,1
21748,222,396,1
21749,222,399,4
21750,222,401,2
21751,222,402,4
21752,222,403,3
21753,222,405,3
21754,222,407,2
21755,222,409,3
21756,222,410,2
21757,222,411,3
21758,222,412,1
21759,222,413,3
21760,222,418,2
21761,222,419,2
21762,222,422,2
21763,222,423,4
21764,222,424,1
21765,222,426,1
21766,222,431,4
21767,222,432,3
21768,222,433,4
21769,222,436,4
21770,222,441,2
21771,222,446,3
21772,222,448,3
21773,222,449,4
21774,222,450,3
21775,222,451,3
21776,222,452,1
21777,222,455,3
21778,222,457,1
21779,222,465,2
21780,222,468,2
21781,222,470,3
21782,222,471,3
21783,222,472,2
21784,222,473,1
21785,222,475,4
21786,222,476,3
21787,222,477,2
21788,222,501,2
21789,222,506,2
21790,222,508,3
21791,222,521,5
21792,222,527,4
21793,222,529,2
21794,222,537,4
21795,222,540,3
21796,222,541,2
21797,222,542,2
21798,222,546,3
21799,222,549,4
21800,222,550,3
21801,222,552,2
21802,222,554,2
21803,222,559,3
21804,222,566,4
21805,222,568,5
21806,222,569,2
21807,222,571,2
21808,222,573,3
21809,222,575,3
21810,222,576,3
21811,222,577,1
21812,222,578,3
21813,222,580,3
21814,222,585,3
21815,222,588,4
21816,222,591,4
21817,222,596,3
21818,222,597,1
21819,222,619,4
21820,222,620,3
21821,222,623,2
21822,222,627,3
21823,222,628,5
21824,222,636,4
21825,222,637,2
21826,222,642,3
21827,222,651,4
21828,222,654,3
21829,222,655,4
21830,222,658,3
21831,222,662,3
21832,222,665,1
21833,222,672,1
21834,222,678,3
21835,222,679,2
21836,222,685,4
21837,222,689,4
21838,222,692,4
21839,222,693,4
21840,222,700,3
21841,222,710,4
21842,222,712,3
21843,222,715,2
21844,222,716,2
21845,222,717,1
21846,222,719,1
21847,222,722,3
21848,222,723,3
21849,222,724,3
21850,222,729,4
21851,222,732,4
21852,222,734,2
21853,222,735,5
21854,222,738,3
21855,222,739,4
21856,222,742,5
21857,222,746,5
21858,222,747,2
21859,222,750,5
21860,222,755,4
21861,222,756,4
21862,222,762,3
21863,222,763,3
21864,222,768,2
21865,222,769,2
21866,222,770,3
21867,222,772,2
21868,222,780,3
21869,222,781,3
21870,222,783,2
21871,222,790,1
21872,222,796,4
21873,222,806,4
21874,222,808,3
21875,222,810,2
21876,222,812,2
21877,222,815,2
21878,222,816,1
21879,222,819,2
21880,222,825,3
21881,222,826,2
21882,222,829,3
21883,222,833,2
21884,222,840,3
21885,222,845,3
21886,222,849,4
21887,222,869,3
21888,222,895,4
21889,222,929,1
21890,222,931,1
21891,222,934,2
21892,222,939,3
21893,222,941,3
21894,222,944,3
21895,222,946,2
21896,222,949,3
21897,222,972,2
21898,222,1011,4
21899,222,1016,3
21900,222,1029,1
21901,222,1035,2
21902,222,1041,3
21903,222,1042,4
21904,222,1044,4
21905,222,1045,3
21906,222,1053,3
21907,222,1054,1
21908,222,1057,4
21909,222,1059,1
21910,222,1060,2
21911,222,1066,1
21912,222,1074,3
21913,222,1078,2
21914,222,1079,1
21915,222,1087,1
21916,222,1089,1
21917,222,1139,3
21918,222,1145,3
21919,222,1178,2
21920,222,1179,1
21921,222,1188,3
21922,222,1206,2
21923,222,1207,2
21924,222,1218,1
21925,222,1220,4
21926,222,1226,4
21927,222,1239,2
21928,222,1250,1
21929,222,1267,3
21930,222,1284,4
21931,222,1291,2
21932,222,1336,2
21933,222,1419,1
21934,222,1438,4
21935,222,1439,3
21936,222,1440,3
21937,223,1,4
21938,223,8,2
21939,223,11,3
21940,223,22,5
21941,223,25,1
21942,223,28,4
21943,223,69,5
21944,223,71,5
21945,223,95,5
21946,223,111,4
21947,223,117,5
21948,223,118,2
21949,223,120,2
21950,223,121,3
21951,223,125,3
21952,223,143,4
21953,223,155,5
21954,223,173,5
21955,223,185,2
21956,223,216,5
21957,223,225,3
21958,223,237,5
21959,223,243,3
21960,223,248,1
21961,223,249,2
21962,223,252,1
21963,223,255,4
21964,223,257,4
21965,223,258,1
21966,223,259,3
21967,223,274,4
21968,223,276,4
21969,223,278,4
21970,223,282,4
21971,223,284,2
21972,223,286,1
21973,223,288,3
21974,223,289,1
21975,223,294,4
21976,223,295,3
21977,223,298,5
21978,223,300,3
21979,223,309,4
21980,223,313,5
21981,223,318,4
21982,223,321,1
21983,223,322,4
21984,223,323,2
21985,223,328,3
21986,223,329,2
21987,223,332,4
21988,223,333,4
21989,223,339,4
21990,223,369,1
21991,223,405,1
21992,223,409,3
21993,223,411,1
21994,223,423,3
21995,223,470,4
21996,223,476,3
21997,223,477,3
21998,223,535,3
21999,223,546,5
22000,223,591,3
22001,223,596,3
22002,223,597,4
22003,223,619,2
22004,223,620,2
22005,223,682,4
22006,223,717,1
22007,223,742,3
22008,223,749,4
22009,223,756,3
22010,223,763,3
22011,223,819,3
22012,223,820,4
22013,223,826,1
22014,223,845,4
22015,223,846,2
22016,223,864,3
22017,223,866,4
22018,223,873,3
22019,223,908,1
22020,223,924,1
22021,223,926,4
22022,223,929,3
22023,223,930,2
22024,223,969,5
22025,223,974,2
22026,223,975,1
22027,223,977,2
22028,223,984,3
22029,223,993,4
22030,223,1009,1
22031,223,1014,4
22032,223,1016,5
22033,223,1051,3
22034,223,1052,1
22035,223,1088,4
22036,223,1150,2
22037,223,1197,3
22038,223,1234,3
22039,223,1284,1
22040,223,1291,3
22041,223,1300,1
22042,224,11,3
22043,224,15,4
22044,224,20,1
22045,224,22,5
22046,224,26,3
22047,224,28,4
22048,224,29,3
22049,224,43,3
22050,224,51,4
22051,224,54,3
22052,224,69,4
22053,224,70,2
22054,224,77,4
22055,224,86,3
22056,224,92,1
22057,224,97,5
22058,224,107,3
22059,224,125,3
22060,224,126,3
22061,224,135,1
22062,224,147,3
22063,224,148,3
22064,224,149,1
22065,224,157,4
22066,224,162,4
22067,224,178,4
22068,224,191,4
22069,224,193,4
22070,224,196,4
22071,224,212,1
22072,224,215,4
22073,224,221,2
22074,224,222,4
22075,224,223,3
22076,224,237,3
22077,224,239,4
22078,224,243,2
22079,224,245,3
22080,224,258,3
22081,224,276,3
22082,224,277,3
22083,224,280,4
22084,224,282,4
22085,224,284,3
22086,224,286,3
22087,224,287,3
22088,224,294,4
22089,224,300,4
22090,224,301,3
22091,224,313,5
22092,224,318,5
22093,224,321,2
22094,224,322,2
22095,224,323,3
22096,224,325,1
22097,224,326,4
22098,224,328,4
22099,224,329,3
22100,224,332,3
22101,224,333,3
22102,224,349,4
22103,224,356,4
22104,224,365,3
22105,224,366,3
22106,224,378,4
22107,224,380,4
22108,224,387,4
22109,224,392,4
22110,224,402,5
22111,224,403,4
22112,224,423,4
22113,224,468,4
22114,224,469,1
22115,224,470,4
22116,224,518,1
22117,224,526,4
22118,224,528,3
22119,224,544,1
22120,224,549,3
22121,224,553,4
22122,224,555,3
22123,224,556,1
22124,224,569,3
22125,224,570,4
22126,224,581,1
22127,224,582,4
22128,224,583,1
22129,224,591,3
22130,224,620,3
22131,224,632,2
22132,224,655,4
22133,224,658,1
22134,224,660,4
22135,224,662,5
22136,224,676,3
22137,224,678,3
22138,224,686,4
22139,224,687,2
22140,224,689,3
22141,224,699,4
22142,224,704,3
22143,224,708,2
22144,224,715,1
22145,224,720,4
22146,224,723,2
22147,224,724,3
22148,224,727,4
22149,224,729,3
22150,224,731,4
22151,224,736,3
22152,224,744,1
22153,224,748,3
22154,224,751,3
22155,224,778,1
22156,224,846,4
22157,224,873,2
22158,224,879,3
22159,224,893,3
22160,224,924,3
22161,224,925,3
22162,224,949,3
22163,224,962,2
22164,224,977,2
22165,224,980,1
22166,224,991,1
22167,224,1039,5
22168,224,1044,3
22169,224,1045,2
22170,224,1053,3
22171,224,1058,3
22172,224,1085,1
22173,224,1119,3
22174,224,1152,3
22175,224,1163,2
22176,224,1208,1
22177,224,1212,2
22178,224,1221,3
22179,224,1381,3
22180,224,1401,1
22181,224,1441,3
22182,224,1442,3
22183,225,22,5
22184,225,64,4
22185,225,98,5
22186,225,136,5
22187,225,143,2
22188,225,172,5
22189,225,193,4
22190,225,194,5
22191,225,215,5
22192,225,237,5
22193,225,245,2
22194,225,286,4
22195,225,418,5
22196,225,427,5
22197,225,478,5
22198,225,479,4
22199,225,480,5
22200,225,482,5
22201,225,492,4
22202,225,510,5
22203,225,566,4
22204,225,603,5
22205,225,604,5
22206,225,606,5
22207,225,705,5
22208,225,1203,5
22209,225,1443,4
22210,226,7,4
22211,226,9,5
22212,226,12,5
22213,226,14,5
22214,226,23,3
22215,226,24,4
22216,226,25,4
22217,226,28,4
22218,226,56,4
22219,226,69,4
22220,226,89,5
22221,226,92,2
22222,226,97,3
22223,226,98,5
22224,226,109,4
22225,226,147,3
22226,226,150,4
22227,226,169,5
22228,226,174,4
22229,226,176,4
22230,226,179,4
22231,226,180,4
22232,226,182,1
22233,226,191,4
22234,226,203,5
22235,226,209,3
22236,226,224,4
22237,226,236,3
22238,226,242,5
22239,226,250,4
22240,226,258,5
22241,226,270,4
22242,226,275,3
22243,226,283,2
22244,226,286,4
22245,226,370,3
22246,226,405,4
22247,226,408,5
22248,226,474,3
22249,226,480,4
22250,226,507,2
22251,226,508,4
22252,226,509,4
22253,226,513,3
22254,226,527,4
22255,226,596,3
22256,226,652,3
22257,226,713,5
22258,226,813,4
22259,226,1117,3
22260,227,7,5
22261,227,9,3
22262,227,13,5
22263,227,14,4
22264,227,15,4
22265,227,19,4
22266,227,25,4
22267,227,50,4
22268,227,93,5
22269,227,100,5
22270,227,106,3
22271,227,116,4
22272,227,117,2
22273,227,121,2
22274,227,124,4
22275,227,126,4
22276,227,127,4
22277,227,129,5
22278,227,137,5
22279,227,150,3
22280,227,221,4
22281,227,240,1
22282,227,244,3
22283,227,249,2
22284,227,250,2
22285,227,273,3
22286,227,274,4
22287,227,276,4
22288,227,285,4
22289,227,286,3
22290,227,287,4
22291,227,288,2
22292,227,293,5
22293,227,294,3
22294,227,295,5
22295,227,319,4
22296,227,321,3
22297,227,322,3
22298,227,324,4
22299,227,405,2
22300,227,411,4
22301,227,460,2
22302,227,475,4
22303,227,741,3
22304,227,748,1
22305,227,756,3
22306,227,823,2
22307,227,934,2
22308,227,1007,4
22309,227,1008,4
22310,227,1010,3
22311,227,1011,4
22312,227,1017,4
22313,227,1028,2
22314,227,1047,2
22315,227,1067,4
22316,227,1068,4
22317,227,1143,4
22318,228,56,2
22319,228,87,1
22320,228,98,3
22321,228,137,1
22322,228,204,3
22323,228,272,5
22324,228,275,3
22325,228,286,5
22326,228,288,4
22327,228,313,5
22328,228,327,1
22329,228,427,4
22330,228,475,3
22331,228,650,3
22332,228,651,4
22333,228,655,4
22334,228,690,5
22335,228,750,3
22336,228,812,5
22337,228,886,1
22338,228,938,1
22339,229,245,3
22340,229,258,2
22341,229,260,1
22342,229,269,4
22343,229,272,3
22344,229,286,4
22345,229,288,4
22346,229,297,1
22347,229,300,2
22348,229,302,5
22349,229,311,5
22350,229,312,3
22351,229,313,2
22352,229,315,1
22353,229,316,1
22354,229,328,1
22355,229,340,4
22356,229,344,5
22357,229,347,1
22358,229,349,4
22359,229,358,1
22360,229,748,3
22361,229,750,2
22362,229,751,3
22363,229,875,1
22364,229,882,4
22365,229,886,1
22366,229,896,4
22367,229,898,5
22368,229,937,2
22369,230,1,5
22370,230,7,3
22371,230,8,5
22372,230,10,3
22373,230,11,4
22374,230,22,5
22375,230,25,3
22376,230,28,5
22377,230,50,5
22378,230,51,4
22379,230,56,3
22380,230,64,5
22381,230,69,4
22382,230,70,4
22383,230,71,5
22384,230,79,5
22385,230,82,5
22386,230,91,3
22387,230,95,5
22388,230,96,2
22389,230,97,5
22390,230,98,5
22391,230,99,3
22392,230,100,4
22393,230,117,5
22394,230,121,4
22395,230,125,5
22396,230,132,5
22397,230,134,4
22398,230,135,2
22399,230,138,3
22400,230,140,3
22401,230,141,4
22402,230,142,4
22403,230,143,5
22404,230,144,3
22405,230,153,5
22406,230,154,4
22407,230,161,5
22408,230,162,4
22409,230,168,4
22410,230,172,4
22411,230,174,5
22412,230,176,4
22413,230,181,4
22414,230,182,2
22415,230,183,3
22416,230,185,4
22417,230,186,4
22418,230,195,3
22419,230,196,5
22420,230,199,3
22421,230,202,4
22422,230,203,2
22423,230,204,4
22424,230,205,3
22425,230,209,1
22426,230,210,5
22427,230,211,5
22428,230,214,4
22429,230,216,4
22430,230,223,5
22431,230,228,2
22432,230,233,1
22433,230,234,4
22434,230,237,5
22435,230,238,1
22436,230,239,4
22437,230,240,1
22438,230,265,5
22439,230,266,4
22440,230,276,5
22441,230,280,4
22442,230,284,1
22443,230,291,4
